"method","K","signal_prop","rho_est","power","fdp","rep"
"DPM",6,0.2,NA,0.929718875502008,0.00107874865156419,13
"ORBIT_P",6,0.2,0.00278748362927103,0.963855421686747,0.0351758793969849,13
"DPM",7,0.2,NA,0.932228915662651,0.00107584722969338,13
"ORBIT_P",7,0.2,0.00138332497811787,0.969879518072289,0.0402384500745156,13
"DPM",8,0.2,NA,0.948795180722892,0,13
"ORBIT_P",8,0.2,0.000847518306353461,0.975903614457831,0.0447174447174447,13
"DPM",9,0.2,NA,0.948293172690763,0,13
"ORBIT_P",9,0.2,-1.29274693897603e-05,0.980421686746988,0.0369822485207101,13
"DPM",10,0.2,NA,0.940763052208835,0,13
"ORBIT_P",10,0.2,-0.000876761291958036,0.974899598393574,0.0419338924518994,13
"DPM",11,0.2,NA,0.954317269076305,0,13
"ORBIT_P",11,0.2,0.000498668815289777,0.980421686746988,0.0369822485207101,13
"DPM",12,0.2,NA,0.94929718875502,0,13
"ORBIT_P",12,0.2,0.0015415635804041,0.984437751004016,0.0401370533529124,13
"DPM",13,0.2,NA,0.958835341365462,0,13
"ORBIT_P",13,0.2,0.000707961533184439,0.985943775100402,0.0353634577603143,13
"DPM",14,0.2,NA,0.962349397590361,0,13
"ORBIT_P",14,0.2,0.0013634784175457,0.988453815261044,0.0390434358223524,13
"DPM",15,0.2,NA,0.96285140562249,0,13
"ORBIT_P",15,0.2,0.000745796240392455,0.987951807228916,0.0381231671554252,13
"DPM",16,0.2,NA,0.960341365461847,0,13
"ORBIT_P",16,0.2,0.00067019989437074,0.985943775100402,0.0363101079489696,13
"DPM",17,0.2,NA,0.960341365461847,0,13
"ORBIT_P",17,0.2,0.00108538801366546,0.987449799196787,0.0400195217179112,13
"DPM",18,0.2,NA,0.961847389558233,0,13
"ORBIT_P",18,0.2,0.00102000045602848,0.98644578313253,0.0367647058823529,13
"DPM",19,0.2,NA,0.965863453815261,0,13
"ORBIT_P",19,0.2,0.0010960638286646,0.987449799196787,0.03955078125,13
"DPM",20,0.2,NA,0.96285140562249,0,13
"ORBIT_P",20,0.2,0.000885320670995037,0.986947791164659,0.0409756097560976,13
"DPM",2,0.5,NA,0.883150548354935,0.016651865008881,13
"ORBIT_P",2,0.5,-0.0188572716687506,0.912063808574277,0.0263942103022563,13
"DPM",3,0.5,NA,0.915653040877368,0.00970455035583351,13
"ORBIT_P",3,0.5,-0.0150941557302649,0.945962113659023,0.0252722416272858,13
"DPM",4,0.5,NA,0.924027916251246,0.0055793991416309,13
"ORBIT_P",4,0.5,-0.00352407129184763,0.959920239282154,0.0237274386534172,13
"DPM",5,0.5,NA,0.944167497507478,0.00231774125579435,13
"ORBIT_P",5,0.5,-0.00323503099866264,0.96889332003988,0.0246888799678844,13
"DPM",6,0.5,NA,0.950149551345962,0.000838750262109457,13
"ORBIT_P",6,0.5,-0.00193085899575119,0.976271186440678,0.0254777070063694,13
"DPM",7,0.5,NA,0.950348953140578,0.000629062696582093,13
"ORBIT_P",7,0.5,-0.00328596394359131,0.979062811565304,0.0248262164846077,13
"DPM",8,0.5,NA,0.951345962113659,0.00146504813729594,13
"ORBIT_P",8,0.5,-0.00248090582150387,0.981056829511466,0.0251634634436299,13
"DPM",9,0.5,NA,0.96011964107677,0.000830047727744345,13
"ORBIT_P",9,0.5,-0.00370245571418957,0.984646061814556,0.0260355029585799,13
"DPM",10,0.5,NA,0.95752741774676,0,13
"ORBIT_P",10,0.5,-0.00103573841360805,0.985643070787637,0.025817895151754,13
"DPM",11,0.5,NA,0.963310069790628,0,13
"ORBIT_P",11,0.5,0.000320417131945629,0.988634097706879,0.0234390388024424,13
"DPM",12,0.5,NA,0.962512462612163,0.000207125103562552,13
"ORBIT_P",12,0.5,-0.000282828510734097,0.988833499501495,0.0243950422978556,13
"DPM",13,0.5,NA,0.967298105682951,0.000206100577081616,13
"ORBIT_P",13,0.5,-0.000382652796631323,0.989032901296112,0.0251572327044025,13
"DPM",14,0.5,NA,0.970887337986042,0.000205338809034908,13
"ORBIT_P",14,0.5,-0.000620641234692264,0.992422731804586,0.0231599607458292,13
"DPM",15,0.5,NA,0.963908275174477,0.000206825232678387,13
"ORBIT_P",15,0.5,-0.000867430717484855,0.991425722831505,0.0229907643937905,13
"DPM",16,0.5,NA,0.97308075772682,0.000204876049989756,13
"ORBIT_P",16,0.5,-0.00113663091054865,0.991425722831505,0.0231827111984283,13
"DPM",17,0.5,NA,0.970687936191426,0.000205380981721093,13
"ORBIT_P",17,0.5,-0.000891746844187572,0.992622133599202,0.022963689892051,13
"DPM",18,0.5,NA,0.97308075772682,0,13
"ORBIT_P",18,0.5,-0.00118581560162957,0.992821535393819,0.0216152485753586,13
"DPM",19,0.5,NA,0.966899302093719,0,13
"ORBIT_P",19,0.5,-0.000720333707891906,0.99222333000997,0.0237394545811262,13
"DPM",20,0.5,NA,0.971286141575274,0,13
"ORBIT_P",20,0.5,-0.000503738427281107,0.991824526420738,0.022021234762092,13
"DPM",2,0.05,NA,0.698602794411178,0.0140845070422535,14
"ORBIT_P",2,0.05,-0.0107039848254123,0.774451097804391,0.0372208436724566,14
"DPM",3,0.05,NA,0.788423153692615,0.00753768844221105,14
"ORBIT_P",3,0.05,0.00107870636931601,0.836327345309381,0.04337899543379,14
"DPM",4,0.05,NA,0.840319361277445,0.00472813238770686,14
"ORBIT_P",4,0.05,-0.00116062318471832,0.902195608782435,0.0362473347547974,14
"DPM",5,0.05,NA,0.882235528942116,0.00674157303370787,14
"ORBIT_P",5,0.05,-0.00347826089844823,0.932135728542914,0.0469387755102041,14
"DPM",6,0.05,NA,0.914171656686627,0.00217864923747277,14
"ORBIT_P",6,0.05,-0.000979848979792007,0.952095808383233,0.0440881763527054,14
"DPM",7,0.05,NA,0.922155688622755,0.00431034482758621,14
"ORBIT_P",7,0.05,-0.00130727741865678,0.968063872255489,0.0396039603960396,14
"DPM",8,0.05,NA,0.916167664670659,0.00433839479392625,14
"ORBIT_P",8,0.05,-0.00104701492307672,0.976047904191617,0.0392927308447937,14
"DPM",9,0.05,NA,0.912175648702595,0.00218340611353712,14
"ORBIT_P",9,0.05,-5.01203192553178e-05,0.960079840319361,0.0456349206349206,14
"DPM",10,0.05,NA,0.952095808383233,0,14
"ORBIT_P",10,0.05,0.000883554775346822,0.99001996007984,0.0623818525519849,14
"DPM",11,0.05,NA,0.946107784431138,0,14
"ORBIT_P",11,0.05,0.00106709505818169,0.976047904191617,0.0541586073500967,14
"DPM",12,0.05,NA,0.94810379241517,0,14
"ORBIT_P",12,0.05,0.000545377983965843,0.986027944111776,0.062618595825427,14
"DPM",13,0.05,NA,0.94810379241517,0,14
"ORBIT_P",13,0.05,-0.000172058078855689,0.986027944111776,0.0608365019011407,14
"DPM",14,0.05,NA,0.954091816367265,0,14
"ORBIT_P",14,0.05,0.000252721712561957,0.982035928143713,0.0556621880998081,14
"DPM",15,0.05,NA,0.942115768463074,0,14
"ORBIT_P",15,0.05,0.000337969266058712,0.976047904191617,0.0541586073500967,14
"DPM",16,0.05,NA,0.972055888223553,0,14
"ORBIT_P",16,0.05,0.000965733653186844,0.992015968063872,0.0460652591170825,14
"DPM",17,0.05,NA,0.974051896207585,0,14
"ORBIT_P",17,0.05,0.00090262882046454,0.996007984031936,0.0531309297912713,14
"DPM",18,0.05,NA,0.954091816367265,0,14
"ORBIT_P",18,0.05,0.000617281585267065,0.984031936127745,0.053742802303263,14
"DPM",19,0.05,NA,0.950099800399202,0,14
"ORBIT_P",19,0.05,0.000215524239043017,0.984031936127745,0.0500963391136802,14
"DPM",20,0.05,NA,0.968063872255489,0,14
"ORBIT_P",20,0.05,0.000711715475523273,0.992015968063872,0.0497131931166348,14
"DPM",2,0.1,NA,0.75296442687747,0.0243277848911652,14
"ORBIT_P",2,0.1,0.0180846447094928,0.794466403162055,0.049645390070922,14
"DPM",3,0.1,NA,0.824110671936759,0.0165094339622642,14
"ORBIT_P",3,0.1,0.0125944277576111,0.880434782608696,0.0439914163090129,14
"DPM",4,0.1,NA,0.895256916996047,0.0130718954248366,14
"ORBIT_P",4,0.1,0.0115754897942038,0.932806324110672,0.0474268415741675,14
"DPM",5,0.1,NA,0.896245059288538,0.00439077936333699,14
"ORBIT_P",5,0.1,0.0124041726612756,0.932806324110672,0.0503018108651912,14
"DPM",6,0.1,NA,0.921936758893281,0.0032051282051282,14
"ORBIT_P",6,0.1,0.0106898633239672,0.961462450592885,0.0385375494071146,14
"DPM",7,0.1,NA,0.91897233201581,0.0053475935828877,14
"ORBIT_P",7,0.1,0.00843033744718129,0.960474308300395,0.0442477876106195,14
"DPM",8,0.1,NA,0.942687747035573,0.00313479623824451,14
"ORBIT_P",8,0.1,0.00696246012246736,0.974308300395257,0.0445736434108527,14
"DPM",9,0.1,NA,0.936758893280632,0.00105374077976818,14
"ORBIT_P",9,0.1,0.00630533644888307,0.975296442687747,0.0408163265306122,14
"DPM",10,0.1,NA,0.944664031620553,0.00104493207941484,14
"ORBIT_P",10,0.1,0.00549823256913963,0.975296442687747,0.0426770126091174,14
"DPM",11,0.1,NA,0.945652173913043,0,14
"ORBIT_P",11,0.1,0.00441485769428708,0.985177865612648,0.0441035474592522,14
"DPM",12,0.1,NA,0.963438735177866,0,14
"ORBIT_P",12,0.1,0.00369502391602901,0.988142292490119,0.0439770554493308,14
"DPM",13,0.1,NA,0.952569169960474,0,14
"ORBIT_P",13,0.1,0.00308909146234569,0.981225296442688,0.0396518375241779,14
"DPM",14,0.1,NA,0.962450592885375,0,14
"ORBIT_P",14,0.1,0.00314960740653226,0.987154150197628,0.0375722543352601,14
"DPM",15,0.1,NA,0.968379446640316,0,14
"ORBIT_P",15,0.1,0.00201836200231911,0.991106719367589,0.039272030651341,14
"DPM",16,0.1,NA,0.969367588932806,0,14
"ORBIT_P",16,0.1,0.00180356631459261,0.990118577075099,0.0466222645099905,14
"DPM",17,0.1,NA,0.960474308300395,0,14
"ORBIT_P",17,0.1,0.00124472643797988,0.988142292490119,0.053030303030303,14
"DPM",18,0.1,NA,0.967391304347826,0,14
"ORBIT_P",18,0.1,0.00100602205728692,0.984189723320158,0.0478011472275335,14
"DPM",19,0.1,NA,0.963438735177866,0,14
"ORBIT_P",19,0.1,0.00108256155816754,0.986166007905138,0.0477099236641221,14
"DPM",20,0.1,NA,0.967391304347826,0,14
"ORBIT_P",20,0.1,0.000716349960444568,0.989130434782609,0.0448473282442748,14
"DPM",2,0.2,NA,0.82636186770428,0.0201845444059977,14
"ORBIT_P",2,0.2,-0.00324578055462094,0.862354085603113,0.0369364475828354,14
"DPM",3,0.2,NA,0.876945525291829,0.0115131578947368,14
"ORBIT_P",3,0.2,0.0036122394953714,0.911964980544747,0.0394467213114754,14
"DPM",4,0.2,NA,0.912937743190661,0.00687830687830688,14
"ORBIT_P",4,0.2,0.00406875801698552,0.946984435797665,0.0413589364844904,14
"DPM",5,0.2,NA,0.931906614785992,0.00622406639004149,14
"ORBIT_P",5,0.2,0.00437845633792958,0.964980544747082,0.0340798442064265,14
"DPM",6,0.2,NA,0.918774319066148,0.00369198312236287,14
"ORBIT_P",6,0.2,0.00251295201636648,0.958171206225681,0.0380859375,14
"DPM",7,0.2,NA,0.93920233463035,0.0005175983436853,14
"ORBIT_P",7,0.2,0.00187863934234005,0.971789883268482,0.0398846708313311,14
"DPM",8,0.2,NA,0.957684824902724,0,14
"ORBIT_P",8,0.2,0.00094380775020416,0.985408560311284,0.0361560418648906,14
"DPM",9,0.2,NA,0.945525291828794,0,14
"ORBIT_P",9,0.2,0.00142216852303489,0.978599221789883,0.0373205741626794,14
"DPM",10,0.2,NA,0.952821011673152,0,14
"ORBIT_P",10,0.2,0.000950678079880401,0.977140077821012,0.038755980861244,14
"DPM",11,0.2,NA,0.956225680933852,0,14
"ORBIT_P",11,0.2,0.00100211550261046,0.980058365758755,0.0381861575178998,14
"DPM",12,0.2,NA,0.954766536964981,0,14
"ORBIT_P",12,0.2,0.000447420707397238,0.987354085603113,0.0370018975332068,14
"DPM",13,0.2,NA,0.958171206225681,0,14
"ORBIT_P",13,0.2,0.000539861366339309,0.988326848249027,0.0314585319351764,14
"DPM",14,0.2,NA,0.955252918287938,0,14
"ORBIT_P",14,0.2,0.000984417808744815,0.985894941634241,0.0338417540514776,14
"DPM",15,0.2,NA,0.963035019455253,0,14
"ORBIT_P",15,0.2,0.000778048866097539,0.99124513618677,0.0377714825306893,14
"DPM",16,0.2,NA,0.963035019455253,0,14
"ORBIT_P",16,0.2,0.000686084100686588,0.989299610894942,0.0387523629489603,14
"DPM",17,0.2,NA,0.969357976653696,0,14
"ORBIT_P",17,0.2,0.000266992083132754,0.987354085603113,0.0420009438414346,14
"DPM",18,0.2,NA,0.965953307392996,0,14
"ORBIT_P",18,0.2,0.000653088972351232,0.986381322957198,0.0379506641366224,14
"DPM",19,0.2,NA,0.966439688715953,0,14
"ORBIT_P",19,0.2,0.000234294900510438,0.988813229571984,0.037405303030303,14
"DPM",20,0.2,NA,0.971789883268482,0,14
"ORBIT_P",20,0.2,0.000363468958314249,0.990272373540856,0.036441079034548,14
"DPM",2,0.5,NA,0.875809299587993,0.0150044130626655,14
"ORBIT_P",2,0.5,0.0136840643276749,0.90190308024328,0.0241986839312248,14
"DPM",3,0.5,NA,0.911712772218952,0.0076873798846893,14
"ORBIT_P",3,0.5,-0.0066107573835458,0.94467333725721,0.0247113631760178,14
"DPM",4,0.5,NA,0.927800667059054,0.00484006734006734,14
"ORBIT_P",4,0.5,-0.0047115167097483,0.961938395134393,0.0225279106858054,14
"DPM",5,0.5,NA,0.93152835000981,0.00356768100734523,14
"ORBIT_P",5,0.5,-0.00777503241687934,0.968805179517363,0.0219845513963161,14
"DPM",6,0.5,NA,0.944869531096724,0.00269206875129426,14
"ORBIT_P",6,0.5,-0.000472730004450847,0.976456739258387,0.0233516483516484,14
"DPM",7,0.5,NA,0.951736315479694,0.00185185185185185,14
"ORBIT_P",7,0.5,-0.00161838424003201,0.978026289974495,0.0235063663075416,14
"DPM",8,0.5,NA,0.955660192269963,0.00163968026234884,14
"ORBIT_P",8,0.5,-0.00128124278065763,0.982734942122817,0.0235867446393762,14
"DPM",9,0.5,NA,0.953305866195801,0.00102796052631579,14
"ORBIT_P",9,0.5,-0.00143960717271743,0.985874043555032,0.0255962769051774,14
"DPM",10,0.5,NA,0.958799293702178,0.000613496932515337,14
"ORBIT_P",10,0.5,-0.00161165235367858,0.984304492838925,0.0233599377068328,14
"DPM",11,0.5,NA,0.964685108887581,0.000203334688897926,14
"ORBIT_P",11,0.5,-0.000987251328865225,0.988816951147734,0.0274025472790428,14
"DPM",12,0.5,NA,0.958406906023151,0,14
"ORBIT_P",12,0.5,-0.00156615358027759,0.988816951147734,0.0249564712710389,14
"DPM",13,0.5,NA,0.970374730233471,0,14
"ORBIT_P",13,0.5,-0.00283284144764583,0.992152246419462,0.0233680957898803,14
"DPM",14,0.5,NA,0.964881302727094,0,14
"ORBIT_P",14,0.5,-0.00179107612801477,0.989209338826761,0.0247582205029014,14
"DPM",15,0.5,NA,0.970178536393957,0,14
"ORBIT_P",15,0.5,-0.00167233009560549,0.992348440258976,0.0244937319189971,14
"DPM",16,0.5,NA,0.967235628801256,0,14
"ORBIT_P",16,0.5,-0.0011385687338897,0.989405532666274,0.0239984517127927,14
"DPM",17,0.5,NA,0.969001373356877,0,14
"ORBIT_P",17,0.5,-0.00117909292563231,0.992544634098489,0.0227931234305582,14
"DPM",18,0.5,NA,0.973710025505199,0,14
"ORBIT_P",18,0.5,-0.000598496001023215,0.992544634098489,0.0241126543209877,14
"DPM",19,0.5,NA,0.970767117912498,0,14
"ORBIT_P",19,0.5,-0.000994131631504807,0.995487541691191,0.0236675004810468,14
"DPM",20,0.5,NA,0.976652933097901,0,14
"ORBIT_P",20,0.5,-0.000726866884654133,0.995095154012164,0.0234886407393146,14
"DPM",2,0.05,NA,0.683908045977011,0.032520325203252,15
"ORBIT_P",2,0.05,0.0059065452925613,0.733716475095785,0.051980198019802,15
"DPM",3,0.05,NA,0.82183908045977,0.0115207373271889,15
"ORBIT_P",3,0.05,-8.81464634837355e-05,0.875478927203065,0.0399159663865546,15
"DPM",4,0.05,NA,0.852490421455939,0.00224215246636771,15
"ORBIT_P",4,0.05,-0.000412843088593452,0.911877394636015,0.0383838383838384,15
"DPM",5,0.05,NA,0.885057471264368,0.00215982721382289,15
"ORBIT_P",5,0.05,-0.000608420852002771,0.92911877394636,0.0376984126984127,15
"DPM",6,0.05,NA,0.919540229885057,0.00207900207900208,15
"ORBIT_P",6,0.05,-0.0024226258164261,0.961685823754789,0.0252427184466019,15
"DPM",7,0.05,NA,0.900383141762452,0.00423728813559322,15
"ORBIT_P",7,0.05,-0.00301129011617236,0.952107279693487,0.0368217054263566,15
"DPM",8,0.05,NA,0.961685823754789,0.00198807157057654,15
"ORBIT_P",8,0.05,-0.000987658953416003,0.978927203065134,0.0285171102661597,15
"DPM",9,0.05,NA,0.936781609195402,0,15
"ORBIT_P",9,0.05,-0.00175388453490702,0.973180076628352,0.0378787878787879,15
"DPM",10,0.05,NA,0.957854406130268,0,15
"ORBIT_P",10,0.05,-0.00244042380398962,0.977011494252874,0.0413533834586466,15
"DPM",11,0.05,NA,0.954022988505747,0,15
"ORBIT_P",11,0.05,-0.00174629193244955,0.982758620689655,0.05,15
"DPM",12,0.05,NA,0.938697318007663,0,15
"ORBIT_P",12,0.05,-0.00139119669176864,0.973180076628352,0.0342205323193916,15
"DPM",13,0.05,NA,0.954022988505747,0,15
"ORBIT_P",13,0.05,-0.00122879768846585,0.980842911877395,0.0357815442561205,15
"DPM",14,0.05,NA,0.950191570881226,0,15
"ORBIT_P",14,0.05,-0.000635845454464589,0.980842911877395,0.0465549348230912,15
"DPM",15,0.05,NA,0.954022988505747,0,15
"ORBIT_P",15,0.05,-0.000571425709656322,0.980842911877395,0.037593984962406,15
"DPM",16,0.05,NA,0.967432950191571,0,15
"ORBIT_P",16,0.05,-0.000609745395856312,0.982758620689655,0.0357142857142857,15
"DPM",17,0.05,NA,0.957854406130268,0,15
"ORBIT_P",17,0.05,-0.000360981990129789,0.990421455938697,0.044362292051756,15
"DPM",18,0.05,NA,0.96360153256705,0,15
"ORBIT_P",18,0.05,-0.000733662093647682,0.990421455938697,0.0461254612546125,15
"DPM",19,0.05,NA,0.961685823754789,0,15
"ORBIT_P",19,0.05,-0.000556551766867082,0.986590038314176,0.055045871559633,15
"DPM",20,0.05,NA,0.946360153256705,0,15
"ORBIT_P",20,0.05,-0.000372721743882744,0.975095785440613,0.0503731343283582,15
"DPM",2,0.1,NA,0.777777777777778,0.0176991150442478,15
"ORBIT_P",2,0.1,-0.000313304717975693,0.81981981981982,0.0421052631578947,15
"DPM",3,0.1,NA,0.872872872872873,0.0169109357384442,15
"ORBIT_P",3,0.1,0.00290294383398326,0.908908908908909,0.0512016718913271,15
"DPM",4,0.1,NA,0.882882882882883,0.00898876404494382,15
"ORBIT_P",4,0.1,-0.00373115115559895,0.923923923923924,0.0385416666666667,15
"DPM",5,0.1,NA,0.903903903903904,0.00550660792951542,15
"ORBIT_P",5,0.1,-0.00667474717828447,0.940940940940941,0.0388548057259714,15
"DPM",6,0.1,NA,0.911911911911912,0.00219058050383352,15
"ORBIT_P",6,0.1,-0.00408620483275188,0.952952952952953,0.033502538071066,15
"DPM",7,0.1,NA,0.926926926926927,0.00107874865156419,15
"ORBIT_P",7,0.1,-0.00311706483370992,0.973973973973974,0.0488758553274682,15
"DPM",8,0.1,NA,0.951951951951952,0,15
"ORBIT_P",8,0.1,-0.00214246783489534,0.977977977977978,0.0468292682926829,15
"DPM",9,0.1,NA,0.925925925925926,0,15
"ORBIT_P",9,0.1,-0.000644271997841487,0.973973973973974,0.0525803310613437,15
"DPM",10,0.1,NA,0.940940940940941,0,15
"ORBIT_P",10,0.1,-6.9164503928232e-05,0.976976976976977,0.0533462657613967,15
"DPM",11,0.1,NA,0.956956956956957,0,15
"ORBIT_P",11,0.1,0.000344014162593002,0.981981981981982,0.043859649122807,15
"DPM",12,0.1,NA,0.936936936936937,0,15
"ORBIT_P",12,0.1,-0.000436025021602713,0.967967967967968,0.0368525896414343,15
"DPM",13,0.1,NA,0.941941941941942,0,15
"ORBIT_P",13,0.1,-0.000380239022824137,0.978978978978979,0.0374015748031496,15
"DPM",14,0.1,NA,0.951951951951952,0,15
"ORBIT_P",14,0.1,0.000177201274684894,0.986986986986987,0.0352250489236791,15
"DPM",15,0.1,NA,0.960960960960961,0,15
"ORBIT_P",15,0.1,-0.000108151529694327,0.983983983983984,0.0296150049358342,15
"DPM",16,0.1,NA,0.968968968968969,0,15
"ORBIT_P",16,0.1,-0.000217378361473541,0.987987987987988,0.0323529411764706,15
"DPM",17,0.1,NA,0.965965965965966,0,15
"ORBIT_P",17,0.1,0.000525265545741805,0.991991991991992,0.0331707317073171,15
"DPM",18,0.1,NA,0.957957957957958,0,15
"ORBIT_P",18,0.1,0.000625007365352238,0.983983983983984,0.0400390625,15
"DPM",19,0.1,NA,0.960960960960961,0,15
"ORBIT_P",19,0.1,0.000632108306291307,0.988988988988989,0.037037037037037,15
"DPM",20,0.1,NA,0.953953953953954,0,15
"ORBIT_P",20,0.1,0.000386377790542629,0.988988988988989,0.0360975609756098,15
"DPM",2,0.2,NA,0.816641753861485,0.0220763723150358,15
"ORBIT_P",2,0.2,-0.007533948501216,0.854509217737917,0.0365168539325843,15
"DPM",3,0.2,NA,0.88141504733433,0.0100727476217124,15
"ORBIT_P",3,0.2,-0.000540944135419137,0.917289486796213,0.0346093340325118,15
"DPM",4,0.2,NA,0.904334828101644,0.0103598691384951,15
"ORBIT_P",4,0.2,0.00394870586122824,0.946686596910812,0.0389479008598887,15
"DPM",5,0.2,NA,0.912805181863478,0.00650759219088937,15
"ORBIT_P",5,0.2,0.00285000115363351,0.958644743398107,0.0375187593796898,15
"DPM",6,0.2,NA,0.940707523667165,0.00264131008980454,15
"ORBIT_P",6,0.2,0.00406045783588391,0.969108121574489,0.0442260442260442,15
"DPM",7,0.2,NA,0.940707523667165,0.00105820105820106,15
"ORBIT_P",7,0.2,0.00400558200653283,0.974588938714499,0.0397643593519882,15
"DPM",8,0.2,NA,0.947683109118087,0.0015748031496063,15
"ORBIT_P",8,0.2,0.00589290407173155,0.97259591429995,0.0388970950270803,15
"DPM",9,0.2,NA,0.952167414050822,0.000523012552301255,15
"ORBIT_P",9,0.2,0.0048870207423765,0.980069755854509,0.0390815828041036,15
"DPM",10,0.2,NA,0.957149975087195,0,15
"ORBIT_P",10,0.2,0.00393974444257269,0.984554060787245,0.0403108305002428,15
"DPM",11,0.2,NA,0.951669157947185,0,15
"ORBIT_P",11,0.2,0.0038416623396263,0.978574987543597,0.0377266046055855,15
"DPM",12,0.2,NA,0.955156950672646,0,15
"ORBIT_P",12,0.2,0.00320795612007072,0.984554060787245,0.0384428223844282,15
"DPM",13,0.2,NA,0.952167414050822,0,15
"ORBIT_P",13,0.2,0.00339214088239816,0.984055804683607,0.0365853658536585,15
"DPM",14,0.2,NA,0.965620328849028,0,15
"ORBIT_P",14,0.2,0.00279308928044875,0.986547085201794,0.0420899854862119,15
"DPM",15,0.2,NA,0.966616841056303,0,15
"ORBIT_P",15,0.2,0.00255483146003846,0.991031390134529,0.0428296438883542,15
"DPM",16,0.2,NA,0.966616841056303,0,15
"ORBIT_P",16,0.2,0.00160804908607772,0.989536621823617,0.0424300867888139,15
"DPM",17,0.2,NA,0.964623816641754,0,15
"ORBIT_P",17,0.2,0.00173562131584712,0.985052316890882,0.0453887011105746,15
"DPM",18,0.2,NA,0.965620328849028,0,15
"ORBIT_P",18,0.2,0.000862216036352288,0.98903836571998,0.0475047984644914,15
"DPM",19,0.2,NA,0.966616841056303,0,15
"ORBIT_P",19,0.2,0.000727989842355271,0.989536621823617,0.0493058879846817,15
"DPM",20,0.2,NA,0.966616841056303,0,15
"ORBIT_P",20,0.2,0.000509517723756964,0.989536621823617,0.0419681620839363,15
"DPM",2,0.5,NA,0.866828577211091,0.0167584940312213,15
"ORBIT_P",2,0.5,0.00450336268491996,0.899413074276462,0.026932340705058,15
"DPM",3,0.5,NA,0.917223234163125,0.0100480559196156,15
"ORBIT_P",3,0.5,-0.00660415223270105,0.948593402145315,0.0255717255717256,15
"DPM",4,0.5,NA,0.929771301356001,0.00713205100497082,15
"ORBIT_P",4,0.5,-0.00121185318675072,0.962760574782433,0.0244052502050861,15
"DPM",5,0.5,NA,0.93746205221615,0.00451321727917473,15
"ORBIT_P",5,0.5,-0.000855283876781319,0.966403562031977,0.022517911975435,15
"DPM",6,0.5,NA,0.946569520340012,0.00277185501066098,15
